Client;Project;Task;Description;Billable;Start date;Start time;End date;End time;Duration;Tags;Amount ()
;;;;No;29.07.2022;10:19:19;29.07.2022;10:33:45;0:14:26;JavaScript;
;;;;No;29.07.2022;10:46:33;29.07.2022;10:59:41;0:13:08;JavaScript;
;;;;No;29.07.2022;11:08:42;29.07.2022;11:28:01;0:19:19;JavaScript;
;;;;No;29.07.2022;11:37:15;29.07.2022;11:56:45;0:19:30;JavaScript;
;;;;No;29.07.2022;12:35:58;29.07.2022;13:17:25;0:41:27;JavaScript;
;;;;No;29.07.2022;13:50:13;29.07.2022;15:26:01;1:35:48;JavaScript;
;;;;No;29.07.2022;16:08:57;29.07.2022;17:02:42;0:53:45;JavaScript;
;;;;No;29.07.2022;17:09:36;29.07.2022;18:09:50;1:00:14;JavaScript;
;;;;No;01.08.2022;9:58:16;01.08.2022;10:08:27;0:10:11;;
;;;;No;01.08.2022;10:22:48;01.08.2022;10:23:27;0:00:39;;
;;;;No;01.08.2022;10:25:11;01.08.2022;10:38:19;0:13:08;;
;;;;No;01.08.2022;10:39:44;01.08.2022;11:18:34;0:38:50;;
;;;;No;01.08.2022;11:39:19;01.08.2022;12:00:29;0:21:10;;
;;;;No;01.08.2022;12:31:28;01.08.2022;12:46:20;0:14:52;;
;;;;No;01.08.2022;13:31:27;01.08.2022;13:51:19;0:19:52;;
;;;;No;01.08.2022;13:51:24;01.08.2022;14:11:43;0:20:19;;
;;;;No;01.08.2022;14:11:46;01.08.2022;14:12:25;0:00:39;;
;;;;No;01.08.2022;16:50:05;01.08.2022;16:53:05;0:03:00;PostgreSQL;
;;;;No;02.08.2022;9:50:56;02.08.2022;10:19:09;0:28:13;PostgreSQL;
;;;;No;02.08.2022;10:22:35;02.08.2022;10:27:43;0:05:08;PostgreSQL;
;;;;No;02.08.2022;10:28:58;02.08.2022;10:37:28;0:08:30;;
;;;;No;02.08.2022;10:37:30;02.08.2022;10:52:10;0:14:40;PostgreSQL;
;;;;No;02.08.2022;11:10:39;02.08.2022;11:58:46;0:48:07;PostgreSQL;
;;;;No;02.08.2022;12:23:46;02.08.2022;12:39:33;0:15:47;;
;;;;No;02.08.2022;12:40:04;02.08.2022;13:39:59;0:59:55;;
;;;;No;02.08.2022;13:43:40;02.08.2022;13:45:14;0:01:34;;
;;;;No;02.08.2022;14:33:10;02.08.2022;14:33:51;0:00:41;JavaScript;
;;;;No;02.08.2022;14:57:07;02.08.2022;15:03:27;0:06:20;JavaScript;
;;;;No;02.08.2022;15:13:26;02.08.2022;15:38:52;0:25:26;JavaScript;
;;;;No;02.08.2022;15:42:26;02.08.2022;15:47:39;0:05:13;JavaScript;
;;;;No;02.08.2022;16:20:25;02.08.2022;16:29:03;0:08:38;JavaScript;
;;;;No;02.08.2022;16:37:37;02.08.2022;16:46:38;0:09:01;JavaScript;
;;;;No;02.08.2022;16:49:00;02.08.2022;16:55:12;0:06:12;JavaScript;
;;;;No;02.08.2022;17:23:35;02.08.2022;18:06:25;0:42:50;PostgreSQL;
;;;;No;02.08.2022;18:13:48;02.08.2022;18:44:42;0:30:54;PostgreSQL;
;;;;No;02.08.2022;18:50:07;02.08.2022;19:38:58;0:48:51;;
;;;;No;02.08.2022;20:27:49;02.08.2022;20:37:23;0:09:34;PostgreSQL;
;;;;No;03.08.2022;9:28:16;03.08.2022;10:19:15;0:50:59;;
;;;;No;03.08.2022;10:22:41;03.08.2022;10:30:22;0:07:41;PostgreSQL;
;;;;No;03.08.2022;10:37:14;03.08.2022;10:53:42;0:16:28;PostgreSQL;
;;;;No;03.08.2022;11:14:36;03.08.2022;11:24:38;0:10:02;;
;;;;No;03.08.2022;11:24:40;03.08.2022;12:28:17;1:03:37;PostgreSQL;
;;;;No;03.08.2022;12:44:08;03.08.2022;13:20:40;0:36:32;PostgreSQL;
;;;;No;03.08.2022;13:36:01;03.08.2022;13:57:32;0:21:31;PostgreSQL;
;;;;No;03.08.2022;16:12:57;03.08.2022;17:11:34;0:58:37;PostgreSQL;
;;;;No;03.08.2022;17:20:16;03.08.2022;17:34:21;0:14:05;PostgreSQL;
;;;;No;03.08.2022;17:50:13;03.08.2022;18:33:30;0:43:17;;
;;;;No;03.08.2022;18:33:50;03.08.2022;19:17:41;0:43:51;JavaScript;
;;;;No;04.08.2022;9:23:58;04.08.2022;9:25:46;0:01:48;;
;;;;No;04.08.2022;9:25:50;04.08.2022;9:28:17;0:02:27;;
;;;;No;04.08.2022;9:35:24;04.08.2022;10:03:59;0:28:35;PostgreSQL;
;;;;No;04.08.2022;11:24:36;04.08.2022;11:35:39;0:11:03;PostgreSQL;
;;;;No;04.08.2022;12:15:24;04.08.2022;12:46:15;0:30:51;PostgreSQL;
;;;;No;04.08.2022;12:48:35;04.08.2022;13:08:49;0:20:14;;
;;;;No;04.08.2022;13:32:01;04.08.2022;13:58:56;0:26:55;PostgreSQL;
;;;;No;04.08.2022;14:14:14;04.08.2022;14:57:00;0:42:46;PostgreSQL;
;;;;No;04.08.2022;14:41:00;04.08.2022;15:11:00;0:30:00;;
;;;;No;04.08.2022;16:18:04;04.08.2022;16:54:08;0:36:04;PostgreSQL;
;;;;No;04.08.2022;17:18:53;04.08.2022;18:21:14;1:02:21;PostgreSQL;
;;;;No;04.08.2022;18:32:46;04.08.2022;19:06:18;0:33:32;;
;;;;No;05.08.2022;9:15:05;05.08.2022;9:56:56;0:41:51;;
;;;;No;05.08.2022;9:58:37;05.08.2022;11:40:33;1:41:56;PostgreSQL;
;;;;No;05.08.2022;11:47:45;05.08.2022;11:52:39;0:04:54;;
;;;;No;05.08.2022;14:11:03;05.08.2022;14:41:11;0:30:08;;
;;;;No;05.08.2022;14:42:24;05.08.2022;14:53:55;0:11:31;PostgreSQL;
;;;;No;05.08.2022;14:54:13;05.08.2022;15:05:14;0:11:01;PostgreSQL;
;;;;No;05.08.2022;15:09:35;05.08.2022;15:16:03;0:06:28;PostgreSQL;
;;;;No;05.08.2022;15:20:32;05.08.2022;15:56:41;0:36:09;;
;;;;No;05.08.2022;15:56:43;05.08.2022;16:41:52;0:45:09;PostgreSQL;
;;;;No;05.08.2022;16:54:38;05.08.2022;16:59:15;0:04:37;PostgreSQL;
;;;;No;05.08.2022;16:59:45;05.08.2022;17:32:00;0:32:15;PostgreSQL;
;;;;No;07.08.2022;16:54:45;07.08.2022;17:00:12;0:05:27;;
;;;;No;07.08.2022;17:00:34;07.08.2022;17:19:18;0:18:44;;
;;;;No;08.08.2022;9:28:29;08.08.2022;9:41:58;0:13:29;;
;;;;No;08.08.2022;9:42:43;08.08.2022;9:44:52;0:02:09;;
;;;;No;08.08.2022;10:17:00;08.08.2022;10:45:12;0:28:12;PostgreSQL;
;;;;No;08.08.2022;10:46:52;08.08.2022;11:02:53;0:16:01;PostgreSQL;
;;;;No;08.08.2022;11:08:33;08.08.2022;11:29:53;0:21:20;PostgreSQL;
;;;;No;08.08.2022;11:34:51;08.08.2022;12:08:14;0:33:23;PostgreSQL;
;;;;No;08.08.2022;12:27:03;08.08.2022;12:48:12;0:21:09;;
;;;;No;08.08.2022;12:49:46;08.08.2022;13:31:22;0:41:36;PostgreSQL;
;;;;No;08.08.2022;13:33:01;08.08.2022;13:48:54;0:15:53;PostgreSQL;
;;;;No;08.08.2022;13:50:53;08.08.2022;14:33:57;0:43:04;PostgreSQL;
;;;;No;08.08.2022;15:12:12;08.08.2022;15:24:29;0:12:17;PostgreSQL;
;;;;No;08.08.2022;15:30:54;08.08.2022;15:49:46;0:18:52;PostgreSQL;
;;;;No;08.08.2022;16:11:40;08.08.2022;16:26:47;0:15:07;;
;;;;No;08.08.2022;16:26:48;08.08.2022;17:20:10;0:53:22;;
;;;;No;08.08.2022;17:30:47;08.08.2022;17:51:03;0:20:16;;
;;;;No;09.08.2022;10:21:01;09.08.2022;10:24:34;0:03:33;;
;;;;No;09.08.2022;10:28:25;09.08.2022;11:57:36;1:29:11;PostgreSQL;
;;;;No;09.08.2022;12:06:33;09.08.2022;12:43:37;0:37:04;PostgreSQL;
;;;;No;09.08.2022;13:24:03;09.08.2022;14:03:41;0:39:38;PostgreSQL;
;;;;No;09.08.2022;15:37:42;09.08.2022;15:47:04;0:09:22;PostgreSQL;
;;;;No;09.08.2022;15:50:41;09.08.2022;16:13:41;0:23:00;PostgreSQL;
;;;;No;09.08.2022;16:17:25;09.08.2022;17:05:11;0:47:46;PostgreSQL;
;;;;No;10.08.2022;7:51:43;10.08.2022;9:14:29;1:22:46;Tableau;
;;;;No;10.08.2022;15:39:52;10.08.2022;16:11:13;0:31:21;PostgreSQL;
;;;;No;10.08.2022;16:14:49;10.08.2022;16:57:50;0:43:01;PostgreSQL;
;;;;No;10.08.2022;17:01:53;10.08.2022;17:23:58;0:22:05;PostgreSQL;
;;;;No;10.08.2022;17:26:31;10.08.2022;17:29:58;0:03:27;PostgreSQL;
;;;;No;11.08.2022;10:32:53;11.08.2022;10:50:46;0:17:53;;
;;;;No;11.08.2022;11:04:33;11.08.2022;11:32:34;0:28:01;;
;;;;No;11.08.2022;11:39:03;11.08.2022;11:55:03;0:16:00;;
;;;;No;11.08.2022;13:53:07;11.08.2022;14:24:45;0:31:38;PostgreSQL;
;;;;No;11.08.2022;15:00:30;11.08.2022;15:29:29;0:28:59;PostgreSQL;
;;;;No;11.08.2022;15:51:39;11.08.2022;16:04:25;0:12:46;PostgreSQL;
;;;;No;11.08.2022;17:16:58;11.08.2022;17:43:37;0:26:39;PostgreSQL;
;;;;No;11.08.2022;17:49:01;11.08.2022;18:05:59;0:16:58;PostgreSQL;
;;;;No;11.08.2022;18:07:13;11.08.2022;18:16:50;0:09:37;PostgreSQL;
;;;;No;12.08.2022;8:31:30;12.08.2022;8:49:34;0:18:04;;
;;;;No;12.08.2022;10:33:08;12.08.2022;10:35:33;0:02:25;PostgreSQL;
;;;;No;12.08.2022;11:29:36;12.08.2022;11:41:42;0:12:06;PostgreSQL;
;;;;No;12.08.2022;12:01:45;12.08.2022;12:22:54;0:21:09;PostgreSQL;
;;;;No;12.08.2022;13:03:14;12.08.2022;13:21:51;0:18:37;PostgreSQL;
;;;;No;12.08.2022;13:29:52;12.08.2022;14:04:26;0:34:34;PostgreSQL;
;;;;No;12.08.2022;14:15:34;12.08.2022;14:36:11;0:20:37;PostgreSQL;
;;;;No;12.08.2022;15:08:35;12.08.2022;15:18:54;0:10:19;PostgreSQL;
;;;;No;12.08.2022;16:10:10;12.08.2022;16:39:32;0:29:22;PostgreSQL;
;;;;No;12.08.2022;17:06:12;12.08.2022;17:17:32;0:11:20;PostgreSQL;
;;;;No;12.08.2022;17:24:15;12.08.2022;17:39:31;0:15:16;PostgreSQL;
;;;;No;13.08.2022;12:21:18;13.08.2022;12:39:33;0:18:15;PostgreSQL;
;;;;No;13.08.2022;13:38:43;13.08.2022;13:54:09;0:15:26;;
;;;;No;13.08.2022;13:54:14;13.08.2022;14:36:48;0:42:34;;
;;;;No;13.08.2022;14:43:47;13.08.2022;14:46:16;0:02:29;;
;;;;No;13.08.2022;15:18:27;13.08.2022;15:30:47;0:12:20;;
;;;;No;14.08.2022;14:08:35;14.08.2022;14:24:15;0:15:40;;
;;;;No;15.08.2022;10:50:33;15.08.2022;11:02:51;0:12:18;;
;;;;No;15.08.2022;11:03:57;15.08.2022;11:35:48;0:31:51;PostgreSQL;
;;;;No;15.08.2022;13:00:38;15.08.2022;13:30:42;0:30:04;;
;;;;No;15.08.2022;13:30:44;15.08.2022;13:42:54;0:12:10;;
;;;;No;15.08.2022;17:13:20;15.08.2022;17:19:33;0:06:13;PostgreSQL;
;;;;No;15.08.2022;18:44:07;15.08.2022;18:57:53;0:13:46;PostgreSQL;
;;;;No;16.08.2022;9:56:41;16.08.2022;10:01:03;0:04:22;;
;;;;No;16.08.2022;10:01:12;16.08.2022;10:05:09;0:03:57;;
;;;;No;16.08.2022;10:10:06;16.08.2022;10:26:36;0:16:30;PostgreSQL;
;;;;No;16.08.2022;10:27:54;16.08.2022;10:35:43;0:07:49;PostgreSQL;
;;;;No;16.08.2022;10:36:26;16.08.2022;11:14:11;0:37:45;PostgreSQL;
;;;;No;16.08.2022;11:36:58;16.08.2022;11:59:35;0:22:37;;
;;;;No;16.08.2022;12:01:19;16.08.2022;12:02:50;0:01:31;PostgreSQL;
;;;;No;16.08.2022;12:14:47;16.08.2022;12:25:26;0:10:39;PostgreSQL;
;;;;No;16.08.2022;12:32:44;16.08.2022;13:16:04;0:43:20;PostgreSQL;
;;;;No;16.08.2022;13:16:47;16.08.2022;13:32:16;0:15:29;PostgreSQL;
;;;;No;16.08.2022;13:35:48;16.08.2022;13:57:08;0:21:20;;
;;;;No;17.08.2022;17:15:40;17.08.2022;17:56:45;0:41:05;PostgreSQL;
;;;;No;18.08.2022;6:48:21;18.08.2022;7:19:44;0:31:23;PostgreSQL;
;;;;No;18.08.2022;7:36:15;18.08.2022;8:05:47;0:29:32;PostgreSQL;
;;;;No;18.08.2022;8:30:23;18.08.2022;8:49:31;0:19:08;PostgreSQL;
;;;;No;18.08.2022;8:49:56;18.08.2022;9:31:59;0:42:03;PostgreSQL;
;;;;No;18.08.2022;11:08:00;18.08.2022;12:57:27;1:49:27;;
;;;;No;19.08.2022;9:51:44;19.08.2022;10:12:46;0:21:02;;
;;;;No;19.08.2022;10:12:48;19.08.2022;10:46:31;0:33:43;PostgreSQL;
;;;;No;19.08.2022;10:54:04;19.08.2022;11:04:35;0:10:31;PostgreSQL;
;;;;No;22.08.2022;10:37:08;22.08.2022;10:44:56;0:07:48;;
;;;;No;22.08.2022;11:42:26;22.08.2022;11:46:55;0:04:29;PostgreSQL;
;;;;No;22.08.2022;12:16:17;22.08.2022;12:34:52;0:18:35;;
;;;;No;22.08.2022;15:06:37;22.08.2022;15:13:41;0:07:04;PostgreSQL;
;;;;No;22.08.2022;16:11:32;22.08.2022;16:41:40;0:30:08;PostgreSQL;
;;;;No;22.08.2022;16:42:04;22.08.2022;16:56:39;0:14:35;PostgreSQL;
;;;;No;22.08.2022;16:56:40;22.08.2022;17:12:31;0:15:51;PostgreSQL;
;;;;No;22.08.2022;17:12:34;22.08.2022;17:36:57;0:24:23;PostgreSQL;
;;;;No;22.08.2022;17:51:24;22.08.2022;18:01:58;0:10:34;PostgreSQL;
;;;;No;22.08.2022;18:01:59;22.08.2022;18:13:12;0:11:13;PostgreSQL;
;;;;No;22.08.2022;18:13:15;22.08.2022;18:21:18;0:08:03;PostgreSQL;
;;;;No;23.08.2022;10:13:14;23.08.2022;10:16:39;0:03:25;PostgreSQL;
;;;;No;23.08.2022;10:16:40;23.08.2022;10:25:32;0:08:52;PostgreSQL;
;;;;No;23.08.2022;10:25:53;23.08.2022;10:37:36;0:11:43;PostgreSQL;
;;;;No;23.08.2022;10:41:11;23.08.2022;10:53:29;0:12:18;PostgreSQL;
;;;;No;23.08.2022;11:35:14;23.08.2022;11:49:28;0:14:14;PostgreSQL;
;;;;No;23.08.2022;11:49:46;23.08.2022;12:08:58;0:19:12;PostgreSQL;
;;;;No;23.08.2022;12:11:34;23.08.2022;12:16:11;0:04:37;PostgreSQL;
;;;;No;23.08.2022;12:31:36;23.08.2022;12:52:26;0:20:50;PostgreSQL;
;;;;No;23.08.2022;12:52:27;23.08.2022;12:58:19;0:05:52;PostgreSQL;
;;;;No;23.08.2022;12:58:46;23.08.2022;13:02:53;0:04:07;PostgreSQL;
;;;;No;23.08.2022;13:04:59;23.08.2022;13:31:28;0:26:29;;
;;;;No;23.08.2022;14:17:27;23.08.2022;14:43:31;0:26:04;PostgreSQL;
;;;;No;23.08.2022;15:38:02;23.08.2022;15:51:03;0:13:01;PostgreSQL;
;;;;No;23.08.2022;15:52:42;23.08.2022;15:56:19;0:03:37;PostgreSQL;
;;;;No;23.08.2022;15:57:58;23.08.2022;16:06:02;0:08:04;PostgreSQL;
;;;;No;23.08.2022;16:06:03;23.08.2022;16:12:35;0:06:32;PostgreSQL;
;;;;No;23.08.2022;16:12:37;23.08.2022;16:30:00;0:17:23;PostgreSQL;
;;;;No;23.08.2022;16:37:58;23.08.2022;16:40:34;0:02:36;;
;;;;No;23.08.2022;16:57:21;23.08.2022;17:16:10;0:18:49;;
;;;;No;24.08.2022;13:05:07;24.08.2022;13:08:53;0:03:46;PostgreSQL;
;;;;No;24.08.2022;13:09:04;24.08.2022;13:14:05;0:05:01;PostgreSQL;
;;;;No;24.08.2022;13:14:08;24.08.2022;13:30:08;0:16:00;PostgreSQL;
;;;;No;24.08.2022;15:37:41;24.08.2022;15:53:57;0:16:16;PostgreSQL;
;;;;No;24.08.2022;15:55:25;24.08.2022;16:03:02;0:07:37;PostgreSQL;
;;;;No;24.08.2022;16:03:04;24.08.2022;16:15:09;0:12:05;PostgreSQL;
;;;;No;24.08.2022;16:15:13;24.08.2022;16:35:00;0:19:47;PostgreSQL;
;;;;No;25.08.2022;11:04:38;25.08.2022;11:27:01;0:22:23;;
;;;;No;25.08.2022;11:30:12;25.08.2022;11:50:42;0:20:30;PostgreSQL;
;;;;No;25.08.2022;11:50:45;25.08.2022;11:57:53;0:07:08;PostgreSQL;
;;;;No;25.08.2022;11:57:54;25.08.2022;12:19:15;0:21:21;PostgreSQL;
;;;;No;25.08.2022;12:27:49;25.08.2022;13:03:39;0:35:50;PostgreSQL;
;;;;No;25.08.2022;13:28:22;25.08.2022;13:49:28;0:21:06;PostgreSQL;
;;;;No;26.08.2022;10:39:38;26.08.2022;10:41:20;0:01:42;;
;;;;No;26.08.2022;10:43:59;26.08.2022;10:58:14;0:14:15;PostgreSQL;
;;;;No;26.08.2022;11:27:22;26.08.2022;11:33:25;0:06:03;PostgreSQL;
;;;;No;26.08.2022;11:33:26;26.08.2022;12:07:12;0:33:46;PostgreSQL;
;;;;No;26.08.2022;12:20:36;26.08.2022;12:24:13;0:03:37;PostgreSQL;
;;;;No;26.08.2022;12:25:48;26.08.2022;12:34:55;0:09:07;PostgreSQL;
;;;;No;26.08.2022;12:42:13;26.08.2022;13:20:05;0:37:52;PostgreSQL;
;;;;No;26.08.2022;13:35:48;26.08.2022;14:10:56;0:35:08;PostgreSQL;
;;;;No;26.08.2022;14:34:37;26.08.2022;14:50:34;0:15:57;PostgreSQL;
;;;;No;26.08.2022;14:50:35;26.08.2022;15:10:36;0:20:01;PostgreSQL;
;;;;No;26.08.2022;15:18:59;26.08.2022;15:59:34;0:40:35;;
;;;;No;26.08.2022;17:01:10;26.08.2022;17:27:12;0:26:02;PostgreSQL;
;;;;No;26.08.2022;17:27:16;26.08.2022;17:55:38;0:28:22;PostgreSQL;
;;;;No;26.08.2022;18:16:50;26.08.2022;18:21:37;0:04:47;PostgreSQL;
;;;;No;26.08.2022;20:17:41;26.08.2022;20:27:28;0:09:47;PostgreSQL;
;;;;No;27.08.2022;15:30:26;27.08.2022;15:35:04;0:04:38;PostgreSQL;
;;;;No;27.08.2022;15:37:47;27.08.2022;15:58:24;0:20:37;PostgreSQL;
;;;;No;28.08.2022;15:22:02;28.08.2022;15:25:37;0:03:35;;
;;;;No;28.08.2022;15:26:27;28.08.2022;16:00:56;0:34:29;PostgreSQL;
;;;;No;29.08.2022;7:05:45;29.08.2022;7:16:21;0:10:36;PostgreSQL;
;;;;No;29.08.2022;7:16:24;29.08.2022;7:35:33;0:19:09;PostgreSQL;
;;;;No;29.08.2022;7:37:59;29.08.2022;7:41:19;0:03:20;PostgreSQL;
;;;;No;29.08.2022;11:33:12;29.08.2022;11:42:08;0:08:56;PostgreSQL;
;;;;No;29.08.2022;11:42:34;29.08.2022;11:51:49;0:09:15;PostgreSQL;
;;;;No;29.08.2022;12:01:22;29.08.2022;12:20:06;0:18:44;PostgreSQL;
;;;;No;29.08.2022;12:20:47;29.08.2022;12:30:34;0:09:47;PostgreSQL;
;;;;No;29.08.2022;12:30:36;29.08.2022;12:47:45;0:17:09;PostgreSQL;
;;;;No;29.08.2022;13:19:09;29.08.2022;13:33:29;0:14:20;PostgreSQL;
;;;;No;29.08.2022;13:34:38;29.08.2022;13:37:20;0:02:42;PostgreSQL;
;;;;No;29.08.2022;13:38:52;29.08.2022;13:55:39;0:16:47;PostgreSQL;
;;;;No;29.08.2022;13:56:07;29.08.2022;14:05:11;0:09:04;PostgreSQL;
;;;;No;29.08.2022;15:52:40;29.08.2022;16:12:03;0:19:23;PostgreSQL;
;;;;No;29.08.2022;16:12:07;29.08.2022;16:24:48;0:12:41;PostgreSQL;
;;;;No;29.08.2022;16:25:25;29.08.2022;17:05:12;0:39:47;PostgreSQL;
;;;;No;29.08.2022;17:11:13;29.08.2022;17:16:52;0:05:39;PostgreSQL;
;;;;No;29.08.2022;17:20:33;29.08.2022;17:33:02;0:12:29;PostgreSQL;
;;;;No;31.08.2022;21:30:11;31.08.2022;21:41:10;0:10:59;;
;;;;No;31.08.2022;21:43:28;31.08.2022;22:16:39;0:33:11;;
;;;;No;01.09.2022;11:04:43;01.09.2022;11:33:51;0:29:08;;
;;;;No;02.09.2022;12:25:38;02.09.2022;12:32:39;0:07:01;;
;;;;No;02.09.2022;12:45:25;02.09.2022;12:50:27;0:05:02;PostgreSQL;
;;;;No;02.09.2022;12:51:02;02.09.2022;12:57:01;0:05:59;PostgreSQL;
;;;;No;02.09.2022;12:57:03;02.09.2022;13:14:15;0:17:12;PostgreSQL;
;;;;No;02.09.2022;14:38:32;02.09.2022;14:40:30;0:01:58;PostgreSQL;
;;;;No;02.09.2022;14:40:56;02.09.2022;14:54:53;0:13:57;PostgreSQL;
;;;;No;02.09.2022;14:55:01;02.09.2022;14:56:15;0:01:14;PostgreSQL;
;;;;No;02.09.2022;15:10:45;02.09.2022;16:09:20;0:58:35;;
;;;;No;02.09.2022;16:41:08;02.09.2022;16:55:45;0:14:37;PostgreSQL;
;;;;No;04.09.2022;15:50:59;04.09.2022;16:12:24;0:21:25;PostgreSQL;
;;;;No;04.09.2022;16:22:22;04.09.2022;17:00:58;0:38:36;PostgreSQL;
;;;;No;04.09.2022;17:21:50;04.09.2022;17:29:20;0:07:30;PostgreSQL;
;;;;No;04.09.2022;17:29:21;04.09.2022;17:31:30;0:02:09;PostgreSQL;
;;;;No;04.09.2022;17:31:58;04.09.2022;17:36:17;0:04:19;PostgreSQL;
;;;;No;04.09.2022;17:36:18;04.09.2022;17:51:14;0:14:56;PostgreSQL;
;;;;No;04.09.2022;18:21:41;04.09.2022;18:34:02;0:12:21;PostgreSQL;
;;;;No;04.09.2022;18:34:03;04.09.2022;18:45:49;0:11:46;PostgreSQL;
;;;;No;04.09.2022;19:02:44;04.09.2022;19:20:17;0:17:33;PostgreSQL;
;;;;No;05.09.2022;10:35:24;05.09.2022;10:52:18;0:16:54;PostgreSQL;
;;;;No;05.09.2022;11:05:55;05.09.2022;11:21:02;0:15:07;PostgreSQL;
;;;;No;05.09.2022;11:21:58;05.09.2022;11:41:33;0:19:35;PostgreSQL;
;;;;No;05.09.2022;11:41:00;05.09.2022;11:45:00;0:04:00;PostgreSQL;
;;;;No;05.09.2022;11:50:46;05.09.2022;11:54:22;0:03:36;PostgreSQL;
;;;;No;05.09.2022;12:04:52;05.09.2022;12:19:43;0:14:51;PostgreSQL;
;;;;No;05.09.2022;12:22:58;05.09.2022;12:32:56;0:09:58;PostgreSQL;
;;;;No;05.09.2022;12:39:57;05.09.2022;12:45:36;0:05:39;PostgreSQL;
;;;;No;05.09.2022;12:45:38;05.09.2022;13:05:08;0:19:30;PostgreSQL;
;;;;No;05.09.2022;13:09:02;05.09.2022;13:16:16;0:07:14;PostgreSQL;
;;;;No;05.09.2022;15:31:56;05.09.2022;15:37:40;0:05:44;GitHub;
;;;;No;05.09.2022;15:37:41;05.09.2022;15:48:49;0:11:08;PostgreSQL;
;;;;No;05.09.2022;15:54:12;05.09.2022;16:08:39;0:14:27;PostgreSQL;
;;;;No;05.09.2022;16:43:43;05.09.2022;16:45:40;0:01:57;PostgreSQL;
;;;;No;05.09.2022;16:50:39;05.09.2022;16:54:47;0:04:08;PostgreSQL;
;;;;No;05.09.2022;16:54:50;05.09.2022;17:01:17;0:06:27;PostgreSQL;
;;;;No;05.09.2022;17:01:19;05.09.2022;17:07:44;0:06:25;PostgreSQL;
;;;;No;05.09.2022;17:08:08;05.09.2022;17:23:51;0:15:43;PostgreSQL;
;;;;No;05.09.2022;17:24:57;05.09.2022;18:01:34;0:36:37;PostgreSQL;
;;;;No;05.09.2022;18:02:29;05.09.2022;18:40:57;0:38:28;;
;;;;No;06.09.2022;10:10:25;06.09.2022;10:13:31;0:03:06;PostgreSQL;
;;;;No;06.09.2022;10:13:40;06.09.2022;10:19:24;0:05:44;PostgreSQL;
;;;;No;06.09.2022;10:21:17;06.09.2022;10:41:06;0:19:49;PostgreSQL;
;;;;No;06.09.2022;10:43:25;06.09.2022;10:51:29;0:08:04;PostgreSQL;
;;;;No;06.09.2022;10:58:07;06.09.2022;11:02:47;0:04:40;PostgreSQL;
;;;;No;06.09.2022;11:05:27;06.09.2022;11:27:16;0:21:49;PostgreSQL;
;;;;No;06.09.2022;11:29:01;06.09.2022;11:32:55;0:03:54;PostgreSQL;
;;;;No;06.09.2022;11:40:33;06.09.2022;12:04:10;0:23:37;PostgreSQL;
;;;;No;06.09.2022;12:04:27;06.09.2022;12:12:20;0:07:53;PostgreSQL;
;;;;No;06.09.2022;12:16:09;06.09.2022;12:20:52;0:04:43;;
;;;;No;06.09.2022;13:29:11;06.09.2022;13:37:53;0:08:42;PostgreSQL;
;;;;No;06.09.2022;13:37:55;06.09.2022;13:42:15;0:04:20;PostgreSQL;
;;;;No;06.09.2022;13:42:29;06.09.2022;14:02:59;0:20:30;PostgreSQL;
;;;;No;06.09.2022;17:12:05;06.09.2022;18:22:55;1:10:50;PostgreSQL;
;;;;No;07.09.2022;9:14:56;07.09.2022;9:46:23;0:31:27;;
;;;;No;07.09.2022;9:15:00;07.09.2022;9:25:00;0:10:00;;
;;;;No;07.09.2022;9:36:00;07.09.2022;9:52:07;0:16:07;;
;;;;No;07.09.2022;10:13:50;07.09.2022;10:18:08;0:04:17;PostgreSQL;
;;;;No;07.09.2022;10:18:21;07.09.2022;10:23:00;0:04:39;PostgreSQL;
;;;;No;07.09.2022;10:41:55;07.09.2022;11:20:16;0:38:21;PostgreSQL;
;;;;No;07.09.2022;11:33:05;07.09.2022;12:19:58;0:46:53;PostgreSQL;
;;;;No;07.09.2022;12:21:26;07.09.2022;12:25:30;0:04:04;PostgreSQL;
;;;;No;07.09.2022;12:32:54;07.09.2022;12:58:04;0:25:10;PostgreSQL;
;;;;No;07.09.2022;13:39:18;07.09.2022;14:24:08;0:44:50;PostgreSQL;
;;;;No;07.09.2022;14:26:35;07.09.2022;14:29:48;0:03:13;PostgreSQL;
;;;;No;07.09.2022;14:30:15;07.09.2022;14:47:56;0:17:41;PostgreSQL;
;;;;No;07.09.2022;14:55:50;07.09.2022;15:02:10;0:06:20;PostgreSQL;
;;;;No;07.09.2022;15:02:30;07.09.2022;15:15:18;0:12:48;PostgreSQL;
;;;;No;07.09.2022;16:35:38;07.09.2022;16:41:55;0:06:17;PostgreSQL;
;;;;No;07.09.2022;17:00:04;07.09.2022;18:28:03;1:27:59;PostgreSQL;
;;;;No;08.09.2022;9:49:33;08.09.2022;9:57:44;0:08:11;PostgreSQL;
;;;;No;08.09.2022;9:57:57;08.09.2022;9:59:48;0:01:51;PostgreSQL;
;;;;No;08.09.2022;10:00:00;08.09.2022;10:06:11;0:06:11;PostgreSQL;
;;;;No;08.09.2022;10:16:40;08.09.2022;10:19:21;0:02:41;PostgreSQL;
;;;;No;08.09.2022;10:19:43;08.09.2022;10:21:43;0:02:00;PostgreSQL;
;;;;No;08.09.2022;10:22:36;08.09.2022;10:27:11;0:04:35;;
